scientific_name,is_invasive,ph_source,inat_taxon_id,growth_rate_Rapid
Arctostaphylos densiflora,0,genus_inferred,75509.0,False
Arctostaphylos edmundsii,0,genus_inferred,75510.0,False
Arctostaphylos uva ursi ssp emundsii,0,species_exact,,False
Arctostaphylos gabilanensis,0,genus_inferred,75512.0,False
Arctostaphylos glandulosa subsp. glandulosa,0,genus_inferred,,False
Arctostaphylos glauca,0,species_exact,55133.0,False
Arctostaphylos glutinosa,0,genus_inferred,75513.0,False
Arctostaphylos hispidula,0,species_exact,75514.0,False
Arctostaphylos hookeri,0,genus_inferred,75515.0,False
Arctostaphylos hookeri subsp. hookeri,0,genus_inferred,,False
Arctostaphylos hooveri,0,genus_inferred,75516.0,False
Arctostaphylos imbricata,0,genus_inferred,63865.0,False
Arctostaphylos insularis,0,genus_inferred,75517.0,False
Arctostaphylos klamathensis,0,genus_inferred,75518.0,False
Arctostaphylos luciana,0,genus_inferred,75519.0,False
Arctostaphylos malloryi,0,genus_inferred,75520.0,False
Arctostaphylos manzanita,0,species_exact,55137.0,False
Arctostaphylos manzanita subsp. manzanita,0,species_exact,,False
Arctostaphylos mewukka,0,genus_inferred,75521.0,False
Arctostaphylos mewukka subsp. mewukka,0,genus_inferred,,False
Arctostaphylos montaraensis,0,genus_inferred,75523.0,False
Arctostaphylos montereyensis,0,genus_inferred,75524.0,False
Arctostaphylos moranii,0,genus_inferred,,False
Arctostaphylos morroensis,0,genus_inferred,75525.0,False
Arctostaphylos myrtifolia,0,genus_inferred,75526.0,False
Arctostaphylos uva ursi ssp myrtifolia,0,species_exact,,False
Arctostaphylos nevadensis,0,species_exact,75527.0,False
Arctostaphylos nortensis,0,species_exact,75529.0,False
Arctostaphylos nummularia,0,genus_inferred,71124.0,False
Arctostaphylos uva ursi ssp sensitiva,0,species_exact,,False
Arctostaphylos obispoensis,0,genus_inferred,75530.0,False
Arctostaphylos ohloneana,0,genus_inferred,75531.0,False
Arctostaphylos osoensis,0,genus_inferred,75532.0,False
Arctostaphylos otayensis,0,genus_inferred,75533.0,False
Arctostaphylos pacifica,0,genus_inferred,75534.0,False
Arctostaphylos pajaroensis,0,genus_inferred,75535.0,False
Arctostaphylos pallida,0,genus_inferred,53355.0,False
Arctostaphylos parryana,0,species_exact,75536.0,False
Arctostaphylos parryana subsp. parryana,0,genus_inferred,,False
Arctostaphylos patula,0,species_exact,75537.0,False
Arctostaphylos pechoensis,0,genus_inferred,75538.0,False
Arctostaphylos peninsularis,0,genus_inferred,,False
Arctostaphylos pilosula,0,genus_inferred,75539.0,False
Arctostaphylos pringlei,0,genus_inferred,75540.0,False
Arctostaphylos pringlei subsp. pringlei,0,genus_inferred,,False
Arctostaphylos pumila,0,genus_inferred,75541.0,False
Arctostaphylos pungens,0,species_exact,58892.0,False
Arctostaphylos purissima,0,genus_inferred,75542.0,False
Arctostaphylos rainbowensis,0,genus_inferred,75543.0,False
Arctostaphylos refugioensis,0,genus_inferred,75544.0,False
Arctostaphylos regismontana,0,genus_inferred,57033.0,False
Arctostaphylos rudis,0,genus_inferred,75545.0,False
Arctostaphylos silvicola,0,genus_inferred,67794.0,False
Arctostaphylos stanfordiana subsp. stanfordiana,0,genus_inferred,,False
Arctostaphylos tomentosa,0,genus_inferred,53380.0,False
Arctostaphylos crustacea,0,genus_inferred,75507.0,False
Arctostaphylos tomentosa subsp. tomentosa,0,genus_inferred,,False
Arctostaphylos uva ursi ssp adenotricha,0,species_exact,,False
Arctostaphylos uva ursi ssp coactilis,0,species_exact,,False
Arctostaphylos uva ursi ssp longipilosa,0,species_exact,,False
Arctostaphylos uva ursi ssp monoensis,0,species_exact,,False
Arctostaphylos uva ursi ssp stipitata,0,species_exact,,False
Arctostaphylos virgata,0,genus_inferred,75547.0,False
Arctostaphylos viridissima,0,genus_inferred,75548.0,False
Arctostaphylos viscida,0,genus_inferred,55135.0,False
Arctostaphylos viscida subsp. viscida,0,genus_inferred,,False
Arctostaphylos wellsii,0,genus_inferred,158584.0,False
Arctotheca calendula,1,global_baseline,56024.0,False
Argemone mexicana,1,species_exact,128533.0,False
Argemone polyanthemos,0,species_exact,70097.0,True
Argentina anserina,0,species_exact,158615.0,True
Argyrolobium zanonii,0,species_exact,82679.0,False
Arisaema quinatum,0,species_exact,,False
Arisaema triphyllum subsp. triphyllum,0,species_exact,,False
Aristida arizonica,0,species_exact,158652.0,True
Aristolochia anguicida,0,genus_inferred,,False
Aristolochia bilabiata,0,genus_inferred,,False
Aristolochia oblongata,0,genus_inferred,,False
Aristolochia bilobata,0,genus_inferred,,False
Aristolochia californica,0,genus_inferred,55190.0,False
Aristolochia clematitis,0,species_exact,62771.0,False
Aristolochia cordifolia,0,genus_inferred,,False
Aristolochia coryi,0,genus_inferred,158674.0,False
Aristolochia erecta,0,genus_inferred,55188.0,False
Aristolochia grandiflora,0,genus_inferred,158675.0,False
Aristolochia labiata,0,genus_inferred,71039.0,False
Aristolochia macrophylla,0,species_exact,62772.0,False
Aristolochia maxima,0,genus_inferred,71040.0,False
Aristolochia pentandra,0,genus_inferred,158676.0,False
Aristolochia reticulata,0,genus_inferred,158677.0,False
Aristolochia ringens,0,genus_inferred,,False
Aristolochia trilobata,0,genus_inferred,,False
Aristolochia watsonii,0,genus_inferred,158679.0,False
Aristolochia wrightii,0,genus_inferred,158680.0,False
Aristotelia chilensis,1,global_baseline,181593.0,False
Armeria alliacea,0,genus_inferred,131195.0,False
Armeria alpina,0,species_exact,,False
Armeria arenaria,0,genus_inferred,,False
Armeria caespitosa,0,genus_inferred,,False
Armeria gaditana,0,genus_inferred,,False
Armeria girardii,0,genus_inferred,,False
Armeria leucocephala,0,genus_inferred,,False
Armeria maritima,0,species_exact,60476.0,False
Armeria maritima subsp. maritima,0,species_exact,,False
Armeria pseudarmeria,0,genus_inferred,189479.0,False
Armeria pubigera,0,genus_inferred,,False
Armeria pungens,0,species_exact,,False
Armeria rumelica,0,genus_inferred,,False
Armeria undulata,0,genus_inferred,,False
Armeria villosa,0,genus_inferred,,False
Armeria welwitschii,0,genus_inferred,,False
Armoracia rusticana,0,species_exact,75566.0,False
Rorippa armoracia,0,genus_inferred,,False
Arnica acaulis,0,genus_inferred,82235.0,False
Arnica cernua,0,genus_inferred,75567.0,False
Arnica chamissonis,0,species_exact,75568.0,False
Arnica chamissonis ssp chamissonis var chamissonis,0,species_exact,,False
Arnica chamissonis ssp chamissonis var interior,0,species_exact,,False
Arnica chamissonis ssp foliosa var andina,0,species_exact,,False
Arnica chamissonis ssp foliosa var bernardina,0,species_exact,,False
Arnica chamissonis ssp foliosa var incana,0,species_exact,,False
Arnica chamissonis ssp foliosa var maguirei,0,species_exact,,False
Arnica dealbata,0,genus_inferred,75570.0,False
Arnica discoidea,0,genus_inferred,52851.0,False
Arnica griscomii,0,genus_inferred,,False
Arnica fulgens,0,species_exact,75571.0,False
Arnica gracilis,0,genus_inferred,158686.0,False
Arnica lanceolata,0,genus_inferred,75572.0,False
Arnica latifolia,0,species_exact,75573.0,False
Arnica lessingii,0,genus_inferred,158687.0,False
Arnica longifolia,0,species_exact,75574.0,False
Arnica louiseana,0,genus_inferred,158689.0,False
Arnica nevadensis,0,genus_inferred,75576.0,False
Arnica ovata,0,species_exact,75577.0,False
Arnica parryi,0,genus_inferred,75578.0,False
Arnica rydbergii,0,genus_inferred,153042.0,False
Arnica sororia,0,genus_inferred,75579.0,False
Arnica spathulata,0,genus_inferred,75580.0,False
Arnica unalaschcensis,0,genus_inferred,158690.0,False
Arnica venosa,0,genus_inferred,75581.0,False
Arnica viscosa,0,genus_inferred,75582.0,False
Arnoglossum ovatum,0,species_exact,158694.0,False
Arnoseris minima,0,species_exact,158696.0,False
Arrhenatherum elatius var. elatius,0,species_exact,,False
Artemisia abrotanum,0,species_exact,143080.0,False
Artemisia tyrellii,0,genus_inferred,,False
Artemisia aleutica,0,genus_inferred,158698.0,False
Artemisia arctica subsp. arctica,0,species_exact,,False
Artemisia biennis,0,species_exact,58798.0,False
Artemisia bigelovii,0,genus_inferred,75586.0,False
Artemisia californica,0,genus_inferred,53357.0,False
Artemisia campestris ssp borealis var borealis,0,genus_inferred,,False
Artemisia richardsoniana,0,genus_inferred,,False
Artemisia spithamea,0,genus_inferred,,False
Artemisia campestris ssp borealis var petiolata,0,genus_inferred,,False
Artemisia campestris ssp borealis var scouleriana,0,genus_inferred,,False
Artemisia campestris var. strutziae,0,genus_inferred,,False
Artemisia campestris ssp borealis var wormskioldii,0,genus_inferred,,False
Artemisia cana,0,species_exact,75588.0,False
Artemisia carruthii,0,genus_inferred,158701.0,False
Artemisia chamaemelifolia,0,genus_inferred,,False
Artemisia douglasiana,0,genus_inferred,52854.0,False
Artemisia glauca,0,genus_inferred,,False
Artemisia filifolia,0,genus_inferred,148049.0,False
Artemisia franserioides,0,genus_inferred,158702.0,False
Artemisia frigida,0,species_exact,146898.0,True
Artemisia furcata,0,genus_inferred,158703.0,False
Artemisia gorgonum,0,genus_inferred,,False
Artemisia kauaiensis,0,genus_inferred,158706.0,False
Artemisia krushiana,0,genus_inferred,,False
Artemisia laciniata,0,genus_inferred,158707.0,False
Artemisia longifolia,0,genus_inferred,158709.0,False
Artemisia ludoviciana,0,species_exact,71127.0,True
Artemisia ludoviciana subsp. estesii,0,species_exact,,True
Artemisia mauiensis,0,genus_inferred,158711.0,False
Artemisia michauxiana,0,genus_inferred,75589.0,False
Artemisia nesiotica,0,genus_inferred,75590.0,False
Artemisia norvegica,0,genus_inferred,75591.0,False
Artemisia nova,0,species_exact,75592.0,False
Artemisia packardiae,0,genus_inferred,158712.0,False
Artemisia palmeri,0,genus_inferred,75593.0,False
Artemisia papposa,0,genus_inferred,158713.0,False
Artemisia pedatifida,0,genus_inferred,158716.0,False
Artemisia pontica,0,genus_inferred,158717.0,False
Artemisia porteri,0,genus_inferred,158718.0,False
Artemisia pycnocephala,0,genus_inferred,60952.0,False
Artemisia pygmaea,0,genus_inferred,148100.0,False
Artemisia rigida,0,species_exact,158719.0,False
Artemisia rothrockii,1,species_exact,75594.0,False
Artemisia rupestris subsp. rupestris,0,genus_inferred,,False
Artemisia scoparia,0,genus_inferred,158721.0,False
Artemisia scopulorum,0,genus_inferred,158722.0,False
Artemisia senjavinensis,0,genus_inferred,158723.0,False
Artemisia serrata,0,genus_inferred,130370.0,False
Artemisia suksdorfii,0,genus_inferred,75597.0,False
Artemisia thuscula,0,genus_inferred,,False
Artemisia tridentata,0,species_exact,75598.0,False
Artemisia tridentata subsp. xbonnevillensis,0,species_exact,,False
Artemisia spiciformis,0,species_exact,75595.0,False
Artemisia tripartita,0,species_exact,158726.0,False
Artemisia umbelliformis,0,genus_inferred,,False
Artemisia vulgaris,1,species_exact,52856.0,False
Artemisia selengensis,0,genus_inferred,,False
Artemisia vulgaris var. selengensis,0,genus_inferred,,False
Artemisia vulgaris var. vulgaris,0,genus_inferred,,False
Artocarpus altilis,0,species_exact,70027.0,True
Artocarpus heterophyllus,1,global_baseline,123003.0,False
Arum italicum,0,species_exact,61168.0,False
Arum maculatum,0,species_exact,61318.0,False
Arum palestinum,0,genus_inferred,,False
Arundinaria tecta,0,species_exact,,True
Arundo donax,1,species_exact,64017.0,True
Asclepias albicans,0,genus_inferred,62299.0,False
Asclepias amplexicaulis,0,genus_inferred,47910.0,False
Asclepias arenaria,0,genus_inferred,158732.0,False
Asclepias asperula,0,genus_inferred,62298.0,False
Asclepias brachystephana,0,genus_inferred,158733.0,False
Asclepias californica,0,genus_inferred,51272.0,False
Asclepias cinerea,0,genus_inferred,158734.0,False
Asclepias connivens,0,genus_inferred,158735.0,False
Asclepias cordifolia,0,genus_inferred,62248.0,False
Asclepias cryptoceras,0,genus_inferred,62297.0,False
Asclepias curtissii,0,genus_inferred,146969.0,False
Asclepias cutleri,0,genus_inferred,158736.0,False
Asclepias emoryi,0,genus_inferred,158737.0,False
Asclepias engelmanniana,0,genus_inferred,158738.0,False
Asclepias erosa,0,genus_inferred,57907.0,False
Asclepias exaltata,0,genus_inferred,125386.0,False
Asclepias fascicularis,0,genus_inferred,56851.0,False
Asclepias feayi,0,genus_inferred,143039.0,False
Asclepias elata,0,genus_inferred,,False
Asclepias hallii,0,genus_inferred,158741.0,False
Asclepias hirtella,0,genus_inferred,127690.0,False
Asclepias humistrata,0,genus_inferred,128756.0,False
Asclepias hypoleuca,0,genus_inferred,158742.0,False
Asclepias incarnata,0,species_exact,125381.0,False
Asclepias involucrata,0,genus_inferred,158743.0,False
Asclepias labriformis,0,genus_inferred,126673.0,False
Asclepias otarioides,0,genus_inferred,,False
Asclepias latifolia,0,genus_inferred,62296.0,False
Asclepias lemmonii,0,genus_inferred,158746.0,False
Asclepias linaria,0,genus_inferred,62295.0,False
Asclepias linearis,0,genus_inferred,158747.0,False
Asclepias longifolia,0,genus_inferred,158748.0,False
Asclepias macrotis,0,genus_inferred,121660.0,False
Asclepias michauxii,0,genus_inferred,158750.0,False
Asclepias nummularia,0,genus_inferred,158751.0,False
Asclepias nyctaginifolia,0,genus_inferred,62294.0,False
Asclepias obovata,0,genus_inferred,158752.0,False
Asclepias oenotheroides,0,genus_inferred,158753.0,False
Asclepias ovalifolia,0,genus_inferred,47905.0,False
Asclepias pedicellata,0,genus_inferred,158754.0,False
Asclepias perennis,0,genus_inferred,120152.0,False
Asclepias prostrata,0,genus_inferred,158755.0,False
Asclepias pumila,0,genus_inferred,158756.0,False
Asclepias quadrifolia,0,genus_inferred,129548.0,False
Asclepias quinquedentata,0,genus_inferred,158757.0,False
Asclepias rusbyi,0,genus_inferred,158758.0,False
Asclepias scaposa,0,genus_inferred,47909.0,False
Asclepias solanoana,0,genus_inferred,62293.0,False
Asclepias speciosa,0,species_exact,62292.0,False
Asclepias sperryi,0,genus_inferred,158759.0,False
Asclepias stenophylla,0,genus_inferred,158760.0,False
Asclepias subverticillata,0,genus_inferred,127159.0,False
Asclepias syriaca,1,species_exact,47911.0,False
Asclepias texana,0,genus_inferred,158762.0,False
Asclepias tuberosa,0,species_exact,47912.0,False
Asclepias uncialis subsp. uncialis,0,genus_inferred,,False
Asclepias variegata,0,genus_inferred,127691.0,False
Asclepias verticillata,0,genus_inferred,125379.0,False
Asclepias vestita,0,genus_inferred,58529.0,False
Asclepias viridula,0,genus_inferred,158764.0,False
Asclepias welshii,0,genus_inferred,158765.0,False
Asimina triloba,0,species_exact,50897.0,False
Asparagus aethiopicus,0,genus_inferred,75603.0,False
Asparagus africanus,0,genus_inferred,,False
Asparagus asparagoides,1,genus_inferred,64107.0,False
Asparagus officinalis,0,species_exact,60265.0,False
Asparagus officinalis subsp. officinalis,0,genus_inferred,,False
Asparagus setaceus,0,genus_inferred,75604.0,False
Asperugo procumbens,0,species_exact,75605.0,False
Asperula arvensis,0,species_exact,59279.0,False
Asperula orientalis,0,genus_inferred,,False
Asphodelus fistulosus,0,species_exact,75606.0,False
Asphodelus tenuifolius,0,genus_inferred,202554.0,False
Asplenium adulterinum,0,species_exact,158778.0,False
Aster alpinus var. alpinus,0,species_exact,,False
Aster bietii,0,genus_inferred,,False
Aster brachytrichus,0,genus_inferred,,False
Aster diplostephioides,0,genus_inferred,,False
Aster farreri,0,genus_inferred,,False
Aster flaccidus,0,genus_inferred,,False
Aster flaccidus var. flaccidus,0,genus_inferred,,False
Aster glehnii,0,genus_inferred,,False
Aster himalaicus,0,genus_inferred,,False
Aster maackii,0,genus_inferred,,False
Aster oreophilus,0,genus_inferred,,False
Aster pyrenaeus,0,species_exact,,False
Aster thomsonii,0,genus_inferred,,False
Aster tongolensis,0,genus_inferred,,False
Aster yunnanensis,0,genus_inferred,,False
Astragalus accidens,0,genus_inferred,75612.0,False
Astragalus accidens var. accidens,0,genus_inferred,,False
Astragalus ackermanii,0,genus_inferred,158818.0,False
Astragalus adanus,0,genus_inferred,158819.0,False
Astragalus aequalis,0,genus_inferred,158821.0,False
Astragalus albens,0,genus_inferred,75616.0,False
Astragalus albulus,0,genus_inferred,158822.0,False
Astragalus allochrous,0,genus_inferred,75617.0,False
Astragalus alpinus var. alpinus,0,genus_inferred,,False
Astragalus altus,0,genus_inferred,139783.0,False
Astragalus alvordensis,0,genus_inferred,158823.0,False
Astragalus amnis amissi,0,genus_inferred,,False
Astragalus amphioxys,0,genus_inferred,158827.0,False
Astragalus amphioxys var. amphioxys,0,genus_inferred,,False
Astragalus amphioxys var. modestus,0,genus_inferred,,False
Astragalus ampullarius,0,genus_inferred,158829.0,False
Astragalus angustifolius,0,genus_inferred,,False
Astragalus anisus,0,genus_inferred,158830.0,False
Astragalus anserinus,0,genus_inferred,71046.0,False
Astragalus applegatei,0,genus_inferred,127665.0,False
Astragalus arenarius,0,genus_inferred,189525.0,False
Astragalus aretioides,0,genus_inferred,158832.0,False
Astragalus argophyllus,0,genus_inferred,75620.0,False
Astragalus argophyllus var. argophyllus,0,genus_inferred,,False
Astragalus argophyllus var. stocksii,0,genus_inferred,,False
Astragalus arizonicus,0,genus_inferred,158833.0,False
Astragalus asper,0,genus_inferred,139789.0,False
